"filename","issue_severity","line_number","test_id","total_lines_in_file"
"chromium\mojo\public\tools\bindings\pylib\mojom\parse\translate.py","LOW",131,"B101",150
"chromium\mojo\public\tools\bindings\pylib\mojom_tests\parse\ast_unittest.py","LOW",19,"B101",138
"chromium\mojo\public\tools\bindings\pylib\mojom_tests\parse\lexer_unittest.py","LOW",19,"B101",185
"chromium\mojo\public\tools\bindings\pylib\mojom_tests\parse\lexer_unittest.py","LOW",180,"B101",185
"chromium\mojo\public\tools\bindings\pylib\mojom_tests\parse\parser_unittest.py","LOW",19,"B101",979
"chromium\mojo\spy\ui\ui_unittest.py","LOW",14,"B101",15
"chromium\native_client_sdk\src\build_tools\build_updater.py","LOW",65,"B101",192
"chromium\native_client_sdk\src\build_tools\build_version.py","MEDIUM",44,"B102",73
"chromium\native_client_sdk\src\build_tools\build_version.py","MEDIUM",54,"B102",73
"chromium\native_client_sdk\src\build_tools\buildbot_common.py","LOW",10,"B404",209
"chromium\native_client_sdk\src\build_tools\buildbot_common.py","LOW",90,"B607",209
"chromium\native_client_sdk\src\build_tools\buildbot_common.py","LOW",91,"B602",209
"chromium\native_client_sdk\src\build_tools\buildbot_common.py","HIGH",124,"B602",209
"chromium\native_client_sdk\src\build_tools\buildbot_common.py","MEDIUM",205,"B604",209
"chromium\native_client_sdk\src\build_tools\buildbot_run.py","LOW",18,"B404",134
"chromium\native_client_sdk\src\build_tools\buildbot_run.py","LOW",59,"B607",134
"chromium\native_client_sdk\src\build_tools\buildbot_run.py","LOW",59,"B603",134
"chromium\native_client_sdk\src\build_tools\buildbot_run.py","LOW",73,"B607",134
"chromium\native_client_sdk\src\build_tools\buildbot_run.py","LOW",73,"B603",134
"chromium\native_client_sdk\src\build_tools\dsc2gyp.py","MEDIUM",238,"B307",378
"chromium\native_client_sdk\src\build_tools\dsc2gyp.py","LOW",373,"B101",378
"chromium\native_client_sdk\src\build_tools\generate_index.py","LOW",32,"B101",33
"chromium\native_client_sdk\src\build_tools\manifest_util.py","MEDIUM",83,"B303",603
"chromium\native_client_sdk\src\build_tools\manifest_util.py","MEDIUM",164,"B310",603
"chromium\native_client_sdk\src\build_tools\manifest_util.py","LOW",227,"B101",603
"chromium\native_client_sdk\src\build_tools\nacl-mono-buildbot.py","MEDIUM",127,"B303",193
"chromium\native_client_sdk\src\build_tools\nacl-mono-buildbot.py","LOW",176,"B101",193
"chromium\native_client_sdk\src\build_tools\nacl-mono-builder.py","LOW",40,"B101",143
"chromium\native_client_sdk\src\build_tools\nacl-mono-builder.py","LOW",56,"B101",143
"chromium\native_client_sdk\src\build_tools\nacl-mono-builder.py","LOW",77,"B101",143
"chromium\native_client_sdk\src\build_tools\sdk_tools\download.py","MEDIUM",69,"B303",84
"chromium\native_client_sdk\src\build_tools\sdk_tools\sdk_update.py","LOW",17,"B404",129
"chromium\native_client_sdk\src\build_tools\sdk_tools\sdk_update.py","LOW",56,"B603",129
"chromium\native_client_sdk\src\build_tools\sdk_tools\sdk_update.py","LOW",120,"B603",129
"chromium\native_client_sdk\src\build_tools\sdk_tools\sdk_update.py","LOW",122,"B603",129
"chromium\native_client_sdk\src\build_tools\sdk_tools\sdk_update_common.py","LOW",11,"B404",105
"chromium\native_client_sdk\src\build_tools\sdk_tools\sdk_update_common.py","HIGH",60,"B602",105
"chromium\native_client_sdk\src\build_tools\test_sdk.py","LOW",13,"B404",238
"chromium\native_client_sdk\src\build_tools\test_sdk.py","LOW",156,"B603",238
"chromium\native_client_sdk\src\build_tools\tests\parse_dsc_test.py","LOW",10,"B404",87
"chromium\native_client_sdk\src\build_tools\tests\sdktools_test.py","LOW",8,"B404",243
"chromium\native_client_sdk\src\build_tools\tests\sdktools_test.py","LOW",96,"B603",243
"chromium\native_client_sdk\src\build_tools\tests\sdktools_test.py","LOW",130,"B603",243
"chromium\native_client_sdk\src\build_tools\tests\update_nacl_manifest_test.py","LOW",12,"B404",728
"chromium\native_client_sdk\src\build_tools\tests\update_nacl_manifest_test.py","LOW",64,"B101",728
"chromium\native_client_sdk\src\build_tools\tests\update_nacl_manifest_test.py","LOW",69,"B101",728
"chromium\native_client_sdk\src\build_tools\tests\update_nacl_manifest_test.py","LOW",115,"B101",728
"chromium\native_client_sdk\src\build_tools\tests\update_nacl_manifest_test.py","MEDIUM",691,"B303",728
"chromium\native_client_sdk\src\build_tools\update_nacl_manifest.py","LOW",26,"B404",962
"chromium\native_client_sdk\src\build_tools\update_nacl_manifest.py","LOW",100,"B101",962
"chromium\native_client_sdk\src\build_tools\update_nacl_manifest.py","LOW",101,"B101",962
"chromium\native_client_sdk\src\build_tools\update_nacl_manifest.py","MEDIUM",248,"B310",962
"chromium\native_client_sdk\src\build_tools\update_nacl_manifest.py","LOW",311,"B603",962
"chromium\native_client_sdk\src\build_tools\update_nacl_manifest.py","LOW",569,"B101",962
"chromium\native_client_sdk\src\build_tools\update_nacl_manifest.py","LOW",596,"B101",962
"chromium\native_client_sdk\src\doc\PRESUBMIT.py","LOW",5,"B404",37
"chromium\native_client_sdk\src\doc\PRESUBMIT.py","LOW",17,"B607",37
"chromium\native_client_sdk\src\doc\PRESUBMIT.py","LOW",17,"B603",37
"chromium\native_client_sdk\src\doc\doxygen\doxy_cleanup.py","LOW",126,"B101",219
"chromium\native_client_sdk\src\doc\doxygen\generate_docs.py","LOW",12,"B404",276
"chromium\native_client_sdk\src\doc\doxygen\generate_docs.py","MEDIUM",34,"B310",276
"chromium\native_client_sdk\src\doc\doxygen\generate_docs.py","LOW",94,"B603",276
"chromium\native_client_sdk\src\doc\doxygen\generate_docs.py","LOW",102,"B603",276
"chromium\native_client_sdk\src\doc\doxygen\generate_docs.py","LOW",153,"B603",276
"chromium\native_client_sdk\src\doc\doxygen\generate_docs.py","LOW",179,"B603",276
"chromium\native_client_sdk\src\doc\doxygen\generate_docs.py","LOW",188,"B603",276
"chromium\native_client_sdk\src\doc\doxygen\generate_docs.py","LOW",192,"B101",276
"chromium\native_client_sdk\src\doc\doxygen\generate_docs.py","LOW",201,"B603",276
"chromium\native_client_sdk\src\test_all.py","LOW",7,"B404",74
"chromium\native_client_sdk\src\test_all.py","LOW",55,"B603",74
"chromium\native_client_sdk\src\tools\compiler-wrapper.py","LOW",32,"B606",35
"chromium\native_client_sdk\src\tools\decode_dump.py","LOW",15,"B404",209
"chromium\native_client_sdk\src\tools\decode_dump.py","LOW",115,"B603",209
"chromium\native_client_sdk\src\tools\decode_dump.py","LOW",117,"B101",209
"chromium\native_client_sdk\src\tools\decode_dump.py","LOW",119,"B101",209
"chromium\native_client_sdk\src\tools\lib\get_shared_deps.py","LOW",20,"B404",233
"chromium\native_client_sdk\src\tools\lib\get_shared_deps.py","LOW",157,"B603",233
"chromium\native_client_sdk\src\tools\lib\quote.py","LOW",14,"B101",67
"chromium\native_client_sdk\src\tools\lib\quote.py","LOW",35,"B101",67
"chromium\native_client_sdk\src\tools\lib\tests\get_shared_deps_test.py","LOW",8,"B404",142
"chromium\native_client_sdk\src\tools\lib\tests\get_shared_deps_test.py","LOW",83,"B603",142
"chromium\native_client_sdk\src\tools\ncval.py","LOW",11,"B404",94
"chromium\native_client_sdk\src\tools\ncval.py","LOW",69,"B603",94
"chromium\native_client_sdk\src\tools\sel_ldr.py","LOW",11,"B404",167
"chromium\native_client_sdk\src\tools\sel_ldr.py","LOW",158,"B603",167
"chromium\native_client_sdk\src\tools\tests\create_nmf_test.py","LOW",9,"B404",606
"chromium\native_client_sdk\src\tools\tests\create_nmf_test.py","LOW",114,"B603",606
"chromium\native_client_sdk\src\tools\tests\fix_deps_test.py","MEDIUM",45,"B306",89
"chromium\native_client_sdk\src\tools\tests\fix_deps_test.py","MEDIUM",58,"B306",89
"chromium\native_client_sdk\src\tools\tests\fix_deps_test.py","MEDIUM",69,"B306",89
"chromium\native_client_sdk\src\tools\tests\fix_deps_test.py","MEDIUM",81,"B306",89
"chromium\native_client_sdk\src\tools\tests\httpd_test.py","LOW",9,"B404",97
"chromium\native_client_sdk\src\tools\tests\httpd_test.py","MEDIUM",30,"B310",97
"chromium\native_client_sdk\src\tools\tests\httpd_test.py","LOW",53,"B603",97
"chromium\net\tools\build_hpack_constants.py","LOW",302,"B101",306
"chromium\net\tools\build_hpack_constants.py","LOW",306,"B101",306
"chromium\net\tools\quic\benchmark\run_client.py","LOW",12,"B404",186
"chromium\net\tools\quic\benchmark\run_client.py","LOW",104,"B603",186
"chromium\net\tools\testserver\asn1.py","LOW",56,"B101",165
"chromium\net\tools\testserver\asn1.py","LOW",124,"B101",165
"chromium\net\tools\testserver\echo_message.py","LOW",236,"B311",385
"chromium\net\tools\testserver\minica.py","MEDIUM",49,"B303",349
"chromium\net\tools\testserver\minica.py","MEDIUM",252,"B303",349
"chromium\net\tools\testserver\minica.py","MEDIUM",255,"B303",349
"chromium\net\tools\tld_cleanup\make_dafsa.py","LOW",328,"B101",469
"chromium\net\tools\tld_cleanup\make_dafsa.py","LOW",342,"B101",469
"chromium\net\tools\tld_cleanup\make_dafsa.py","LOW",345,"B101",469
"chromium\net\tools\tld_cleanup\make_dafsa.py","LOW",353,"B101",469
"chromium\net\tools\tld_cleanup\make_dafsa.py","LOW",386,"B101",469
"chromium\ppapi\PRESUBMIT.py","LOW",8,"B404",343
"chromium\ppapi\PRESUBMIT.py","LOW",13,"B603",343
"chromium\ppapi\generators\idl_node.py","LOW",351,"B101",446
"chromium\ppapi\generators\idl_propertynode.py","LOW",25,"B101",113
"chromium\ppapi\native_client\src\untrusted\pnacl_support_extension\pnacl_component_crx_gen.py","LOW",21,"B404",381
"chromium\ppapi\native_client\src\untrusted\pnacl_support_extension\pnacl_component_crx_gen.py","LOW",130,"B603",381
"chromium\ppapi\native_client\src\untrusted\pnacl_support_extension\pnacl_component_crx_gen.py","LOW",245,"B101",381
"chromium\ppapi\native_client\tests\breakpad_crash_test\crash_dump_tester.py","LOW",7,"B404",225
"chromium\ppapi\native_client\tests\breakpad_crash_test\crash_dump_tester.py","LOW",48,"B603",225
"chromium\remoting\tools\build\remoting_localize.py","HIGH",692,"B701",782
"chromium\remoting\tools\jscompile.py","LOW",7,"B404",49
"chromium\remoting\tools\jscompile.py","LOW",19,"B603",49
"chromium\third_party\boringssl\update_gypi_and_asm.py","LOW",9,"B404",239
"chromium\third_party\boringssl\update_gypi_and_asm.py","LOW",129,"B603",239
"chromium\third_party\clang_format\bin\rm_binaries.py","LOW",26,"B110",37
"chromium\third_party\clang_format\bin\rm_binaries.py","LOW",31,"B110",37
"chromium\third_party\clang_format\bin\rm_binaries.py","LOW",36,"B110",37
"chromium\third_party\cython\src\Cython\Build\BuildExecutable.py","LOW",66,"B404",139
"chromium\third_party\cython\src\Cython\Build\BuildExecutable.py","HIGH",68,"B605",139
"chromium\third_party\cython\src\Cython\Build\BuildExecutable.py","HIGH",70,"B602",139
"chromium\third_party\cython\src\Cython\Compiler\AnalysedTreeTransforms.py","LOW",26,"B101",97
"chromium\third_party\cython\src\Cython\Compiler\AnalysedTreeTransforms.py","LOW",95,"B101",97
"chromium\third_party\cython\src\Cython\Compiler\Buffer.py","LOW",32,"B101",744
"chromium\third_party\cython\src\Cython\Compiler\Buffer.py","LOW",245,"B101",744
"chromium\third_party\cython\src\Cython\Compiler\Buffer.py","LOW",275,"B101",744
"chromium\third_party\cython\src\Cython\Compiler\Buffer.py","LOW",652,"B101",744
"chromium\third_party\cython\src\Cython\Compiler\Buffer.py","LOW",673,"B101",744
"chromium\third_party\cython\src\Cython\Compiler\Buffer.py","LOW",683,"B101",744
"chromium\third_party\cython\src\Cython\Compiler\Buffer.py","LOW",706,"B101",744
"chromium\third_party\cython\src\Cython\Compiler\Errors.py","LOW",20,"B101",235
"chromium\third_party\cython\src\Cython\Compiler\FusedNode.py","LOW",63,"B101",790
"chromium\third_party\cython\src\Cython\Compiler\FusedNode.py","LOW",64,"B101",790
"chromium\third_party\cython\src\Cython\Compiler\FusedNode.py","LOW",66,"B101",790
"chromium\third_party\cython\src\Cython\Compiler\FusedNode.py","LOW",69,"B101",790
"chromium\third_party\cython\src\Cython\Compiler\Interpreter.py","LOW",56,"B101",62
"chromium\third_party\cython\src\Cython\Compiler\MemoryView.py","LOW",87,"B101",955
"chromium\third_party\cython\src\Cython\Compiler\MemoryView.py","LOW",268,"B101",955
"chromium\third_party\cython\src\Cython\Compiler\MemoryView.py","LOW",423,"B101",955
"chromium\third_party\cython\src\Cython\Compiler\MemoryView.py","LOW",866,"B101",955
"chromium\third_party\cython\src\Cython\Compiler\Optimize.py","LOW",392,"B101",3735
"chromium\third_party\cython\src\Cython\Compiler\Optimize.py","LOW",2899,"B110",3735
"chromium\third_party\cython\src\Cython\Compiler\Optimize.py","LOW",3191,"B101",3735
"chromium\third_party\cython\src\Cython\Compiler\Optimize.py","LOW",3199,"B101",3735
"chromium\third_party\cython\src\Cython\Compiler\Options.py","LOW",289,"B101",343
"chromium\third_party\cython\src\Cython\Compiler\PyrexTypes.py","LOW",331,"B101",3875
"chromium\third_party\cython\src\Cython\Compiler\PyrexTypes.py","LOW",520,"B101",3875
"chromium\third_party\cython\src\Cython\Compiler\PyrexTypes.py","LOW",544,"B101",3875
"chromium\third_party\cython\src\Cython\Compiler\PyrexTypes.py","LOW",545,"B101",3875
"chromium\third_party\cython\src\Cython\Compiler\PyrexTypes.py","LOW",1149,"B101",3875
"chromium\third_party\cython\src\Cython\Compiler\PyrexTypes.py","LOW",2131,"B101",3875
"chromium\third_party\cython\src\Cython\Compiler\PyrexTypes.py","LOW",2598,"B101",3875
"chromium\third_party\cython\src\Cython\Compiler\PyrexTypes.py","LOW",2609,"B101",3875
"chromium\third_party\cython\src\Cython\Compiler\PyrexTypes.py","LOW",2648,"B101",3875
"chromium\third_party\cython\src\Cython\Compiler\PyrexTypes.py","LOW",2674,"B101",3875
"chromium\third_party\cython\src\Cython\Compiler\PyrexTypes.py","LOW",2743,"B101",3875
"chromium\third_party\cython\src\Cython\Compiler\Scanning.py","LOW",128,"B101",483
"chromium\third_party\cython\src\Cython\Compiler\StringEncoding.py","LOW",30,"B101",311
"chromium\third_party\cython\src\Cython\Compiler\StringEncoding.py","LOW",67,"B101",311
"chromium\third_party\cython\src\Cython\Compiler\StringEncoding.py","LOW",122,"B101",311
"chromium\third_party\cython\src\Cython\Compiler\StringEncoding.py","LOW",126,"B101",311
"chromium\third_party\cython\src\Cython\Compiler\StringEncoding.py","LOW",167,"B101",311
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestBuffer.py","LOW",52,"B101",104
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestBuffer.py","LOW",58,"B101",104
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestParseTreeTransforms.py","LOW",221,"B101",285
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestParseTreeTransforms.py","LOW",228,"B101",285
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestParseTreeTransforms.py","LOW",234,"B101",285
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestParseTreeTransforms.py","LOW",246,"B101",285
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestParseTreeTransforms.py","LOW",251,"B101",285
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestParseTreeTransforms.py","LOW",255,"B101",285
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestParseTreeTransforms.py","LOW",259,"B101",285
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestParseTreeTransforms.py","LOW",263,"B101",285
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestParseTreeTransforms.py","LOW",269,"B101",285
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestParseTreeTransforms.py","LOW",271,"B101",285
"chromium\third_party\cython\src\Cython\Compiler\Tests\TestParseTreeTransforms.py","LOW",272,"B101",285
"chromium\third_party\cython\src\Cython\Compiler\TypeSlots.py","LOW",129,"B101",837
"chromium\third_party\cython\src\Cython\Compiler\UtilNodes.py","LOW",35,"B101",349
"chromium\third_party\cython\src\Cython\Compiler\UtilNodes.py","LOW",39,"B101",349
"chromium\third_party\cython\src\Cython\Compiler\UtilNodes.py","LOW",140,"B101",349
"chromium\third_party\cython\src\Cython\Compiler\UtilNodes.py","LOW",164,"B101",349
"chromium\third_party\cython\src\Cython\Compiler\UtilityCode.py","LOW",127,"B101",177
"chromium\third_party\cython\src\Cython\Debugger\Cygdb.py","LOW",19,"B404",138
"chromium\third_party\cython\src\Cython\Debugger\Cygdb.py","LOW",125,"B603",138
"chromium\third_party\cython\src\Cython\Debugger\Tests\TestLibCython.py","LOW",10,"B404",284
"chromium\third_party\cython\src\Cython\Debugger\Tests\TestLibCython.py","LOW",42,"B607",284
"chromium\third_party\cython\src\Cython\Debugger\Tests\TestLibCython.py","LOW",42,"B603",284
"chromium\third_party\cython\src\Cython\Debugger\Tests\TestLibCython.py","LOW",63,"B607",284
"chromium\third_party\cython\src\Cython\Debugger\Tests\TestLibCython.py","LOW",63,"B603",284
"chromium\third_party\cython\src\Cython\Debugger\Tests\TestLibCython.py","LOW",240,"B603",284
"chromium\third_party\cython\src\Cython\Debugger\Tests\TestLibCython.py","LOW",254,"B110",284
"chromium\third_party\cython\src\Cython\Debugger\Tests\TestLibCython.py","LOW",256,"B110",284
"chromium\third_party\cython\src\Cython\Debugger\Tests\test_libpython_in_gdb.py","LOW",39,"B101",115
